,user_id,rt_count,user_name
1380, 751232777400492032,2,DaleDiswaneck
1381, 708250102926852096,2,BoteroStar
1382, 3903052998,2,KaydeeKing
1383, 1491112680,2,farmer2890
1384, 846598788143759360,2,GeorgeJohn_01
1385, 770442615984619521,2,Ravinde83150252
1386, 153464869,2,lanct22
1387, 717898403833909248,2,AnimalMemorial
1388, 385999223,2,Muneyinazvo1
1389, 77659266,2,prasetyodedi
1390, 391455421,2,Humble_Abel
1391, 184324358,2,nathan_crvantes
1392, 1242625528105844736,2,erlsat
1393, 1100466442384957449,2,David85779242
1394, 180616776,2,edvardvallek
1395, 220496267,2,cornellsone
1396, 752677602163326984,2,unmanili90
1397, 4341914483,2,KimmyBaby412
1398, 2330665138,2,KingChaegame
1399, 4833849027,2,EdwardJRBlack
1400, 3191335016,2,TDIAct
1401, 158918903,2,liz_zaa
1402, 874026031904169985,2,wasifk77
1403, 1196195297556357121,2,TronItaly
1404, 307713674,2,LeopoldoZP
1405, 2614746427,2,ko_viv
1406, 267008245,2,Gumbie_
1407, 2635496529,2,neil_swain
1408, 20734137,2,bursuk
1409, 2903825767,2,das_varun99
1410, 948635185058336768,2,LieBusterSleuth
1411, 714681863487545346,2,yoshimichi0409
1412, 1045957682405019648,2,oliverwilliam91
1413, 3300297539,2,erfaansadan
1414, 4135152620,2,sulthon_m82
1415, 193002857,2,jojojyjyjojoj
1416, 453931362,2,PaNurX1
1417, 720214479271829508,2,stackofheaps
1418, 103568601,2,datura_cosmos
1419, 1834640328,2,CONAMORXVZLA
1420, 953695980,2,Clive_A_Boyce
1421, 2431024918,2,Lisafoto24
1422, 1881586182,2,yyrina9
1423, 916584426,2,akmalmilan01
1424, 1852876922,2,daniel11augusto
1425, 122492414,2,tuff_ch
1426, 238149914,2,malikjiii
1427, 398568158,2,Ben17Aroundo
1428, 475567165,2,BrownEyedGirlj8
1429, 1080849912,2,MCM0NA007
1430, 364128299,2,Mukwerekwete
1431, 227749538,2,StarveYourEgo
1432, 1026739815180460032,2,Jamesca57246071
1433, 1115647759392972800,2,GeorgewilliamE4
1434, 1169227896457707521,2,Twitexter
1435, 1148124194200178688,2,Stanford20011
1436, 200452442,2,cottius
1437, 61341014,2,wesfree
1438, 1150523167183650816,2,DanAdam62662897
1439, 3059549053,2,made_elena83
1440, 1887559158,2,AndyLeeParker1
1441, 943938837893574657,2,IUnicul
1442, 19060353,2,aackthu
1443, 2370515628,2,frankdahiya24
1444, 2938770558,2,TheWayToChrist
1445, 1218518111479046145,2,DinahTo47748256
1446, 140537719,2,mapavieira
1447, 1234664269821534210,2,Aswad69038386
1448, 1069182626613866497,2,nomoles83436718
1449, 853535355504664576,2,crypto_savage69
1450, 1469426706,2,sthakur05
1451, 406890250,2,redwaba
1452, 3385777514,2,Maiangriee
1453, 64989443,2,kirosamin
1454, 3717525435,2,SilverSzymonPL
1455, 17198533,2,avaria7
1456, 1251508045659561986,2,Sudath_Mallawa
1457, 203511676,2,sunnetmedia
1458, 138835948,2,kaycalf
1459, 1182406353387753483,2,Mansoor97538875
1460, 373254153,2,FiftyFiftyGirl
1461, 145658717,2,blackdesirer
1462, 821940984359464960,2,narlyestomen1
1463, 551146339,2,Ponkie007
1464, 1177911491669815296,2,nusratfatehal17
1465, 39542478,2,tunmun
1466, 899841144582025219,2,usagreat88
1467, 3298914391,2,caren_fine
1468, 1197167215700840448,2,Vitu899701
1469, 315775628,2,roadforbyzant
1470, 1167475267536924673,2,HessReimond
1471, 1189045570553483265,2,Spider_Gina
1472, 539987447,2,elvira_dsasmita
1473, 1168174244687007745,2,MaqsoodRahman10
1474, 48376811,2,graham_TeleNoza
1475, 352529588,2,TihTri
1476, 20813995,2,Beyondthedanc3
1477, 26627826,2,lopiloo
1478, 818822954,2,austexwoman
1479, 1217847789008277504,2,BanShariaUSA
1480, 2829268825,2,pendragons411
1481, 1278288708,2,Arnold__Simon
1482, 947596716542451718,2,Carolin88740739
1483, 747002619441389568,2,StanislavHomer
1484, 800335452079173636,2,nataliacafolla1
1485, 4136669239,2,seekeroftruth36
1486, 73081987,2,duncanmacmartin
1487, 2574191420,2,ibrahim_demha
1488, 2578801740,2,oginga_julius
1489, 396965463,2,SCRAP_IRON_RYAN
1490, 127461920,2,inishwan
1491, 53789872,2,hectorlawas
1492, 1239970512,2,CltrotLyn
1493, 24971369,2,FRANKOUL
1494, 2775514122,2,WarmongerExpose
1495, 1177705491880976384,2,JohnCon40741005
1496, 385354639,2,Taimuaut0
1497, 1324736137,2,sandripavli
1498, 3138054718,2,Factozoidal
1499, 798678444997414912,2,DankofMark
1500, 129605255,2,PBowman1of2
1501, 1245034394,2,Micheal03069488
1502, 1009582502858588160,2,Maricar602
1503, 3302629824,2,IndiasBigdebate
1504, 1460003346,2,LCashmood
1505, 2566689883,2,atillademirda
1506, 1218217521746075649,2,JasonWhite7797
1507, 2514844310,2,asd33447
1508, 1228692438396456966,2,HGlubin
1509, 1513210273,2,AltcoinPower
1510, 1169555321469190144,2,haj_naghi
1511, 174963040,2,1zow
1512, 1002184096251080705,2,SolarisBlueRav1
1513, 585215488,2,VctorAtencioG
1514, 1081453690735808513,2,SHEHRYA14068917
1515, 105107961,2,JarrarQazalbash
1516, 1131662639795494912,2,chillcaveman
1517, 3415749423,2,personalchefsa
1518, 1031851164747423744,2,CheckPlastic
1519, 939971815807635456,2,CarolineCreator
1520, 499631048,2,mbereko_c
1521, 892741142185472001,2,OmwanaOmageto
1522, 1225969360650457088,2,dimitri69628545
1523, 933447283420647425,2,Perra_Calata
1524, 2785605749,2,FDRAcolyte
1525, 1754399952,2,jackeegan
1526, 1192146609225838592,2,kannu76634669
1527, 2814040284,2,Blaugast
1528, 115664044,2,realbafomet
1529, 48454229,2,PNWwoman
1530, 1431693476,2,leantkmc
1531, 59309913,2,Ferjosp
1532, 2279809478,2,4U_WTF
1533, 1604186864,2,dime10of10
1534, 1250636664445087744,2,waddey20
1535, 459523226,2,__Farouq
1536, 752605554200150020,2,Thairelbadry5
1537, 137102683,2,XonEarth
1538, 46332613,2,ayaoktaviani
1539, 3271516609,2,JLKang1
1540, 1121335608658595840,2,satucani
1541, 360674583,2,tabithamordecai
1542, 826564332,2,gabriel67891734
1543, 3007648082,2,Youniteverses
1544, 1123825269398233088,2,Opt1mu5P
1545, 1087243938191364096,2,Apopheniaaa
1546, 750419127655858176,2,Peter_Italy
1547, 236003953,2,SAGU708K
1548, 142571134,2,ponram1
1549, 1201558588780466176,2,dial_bob
1550, 1593980048,2,NTwomeynoel
1551, 2464084319,2,asli_ozgurr
1552, 49838589,2,RAWiemer
1553, 2795494556,2,Alamgir_Khawn
1554, 1239688873,2,Paedoevil1
1555, 2242823880,2,CloseCurtain
1556, 929676646889615360,2,lockjoe450
1557, 94334155,2,EyraKrijnen
1558, 58461273,2,argyrenia
1559, 959658124905885696,2,esarcasticguy
1560, 14485211,2,Hemry
1561, 756467838680981504,2,TechEpiphany
1562, 572685524,2,De_La_Vandal
1563, 618104199,2,aqibKhan173
1564, 98250417,2,KnowParty
1565, 69780908,2,ahsanali161
1566, 1100332060449914881,2,Frankfrompaddys
1567, 847116659349508096,2,chris056667
1568, 4435482633,2,pkramer4691
1569, 1849596415,2,jnthnmrs
1570, 706683740483883009,2,SkidneyVee
1571, 271407821,2,mayasdolly
1572, 2667609147,2,Niko_you_know
1573, 344576615,2,ao_thanapol
1574, 1243646873291890690,2,DFD4122Q1
1575, 1139209898212896770,2,j80949347
1576, 461531603,2,ahmnorman
1577, 1198131039727706112,2,YoshiMeow_
1578, 249470832,2,giligon70
1579, 66351565,2,DanielOCL
1580, 3064081797,2,JeTheCryptoGirl
1581, 262871138,2,Soulmate_74
1582, 51351171,2,tiagoooliveira
1583, 802179378985766912,2,Praecursator007
1584, 4645193294,2,ClarkstillHD
1585, 1084520480319700993,2,MahmoodFarhat2
1586, 783410619508596737,2,anakrimba151
1587, 704519691075608576,2,TheAwkwardGOP
1588, 811749815600168960,2,AlecDowson
1589, 3007070218,2,seh_wah
1590, 1111473664199966720,2,SoresuMasterOW
1591, 2778909515,2,ellletj
1592, 576265581,2,Republikaball
1593, 179561459,2,jaujau3
1594, 3331113755,2,e1af38f6dbad458
1595, 45223822,2,edlondero
1596, 256324889,2,niccolo999
1597, 2322420948,2,JennettPearson
1598, 95220775,2,carkingdom
1599, 311535208,2,TwistedPolitix
1600, 1211134104,2,Mazharmatyal
1601, 149109696,2,gangwar_manish
1602, 444885098,2,alkhamali__
1603, 2990548741,2,Tawatch06013677
1604, 3050965025,2,josefharper00
1605, 1164433945951444992,2,giannitruvianni
1606, 300029315,2,Jcons2121
1607, 143879119,2,abhijecrc
1608, 3303083053,2,reactiveIntent
1609, 546322661,2,ScottSodero
1610, 14311114,2,salleh
1611, 901609302112313344,2,IsabelMacPhers1
1612, 77162544,2,petross31
1613, 16080085,2,chef69
1614, 442174311,2,Okasikasi
1615, 55638625,2,Paula77774444
1616, 715347681493778434,2,ArosaAsora
1617, 766907502164226048,2,samiramaity4u
1618, 1021973757433401345,2,neighyshuaz
1619, 1225428799644262400,2,IronwillStoic
1620, 1217901664482615297,2,DrNanchero
1621, 1239804800,2,oliviaviriya
1622, 4194225508,2,The_Indicter
1623, 70194582,2,zegerus432
1624, 363761460,2,ma_esq
1625, 1198146886491729920,2,DayUp14
1626, 2258048989,2,K_omegas
1627, 950634503000621057,2,bill09945892
1628, 1240944644093095936,2,DrSivanandaraj1
1629, 298238544,2,ReaSkaljic
1630, 4894806591,2,NamastePena
1631, 1009483091457474561,2,LiefhebberV
1632, 293580185,2,BetigulCeylan
1633, 133809389,2,OJOPELAO
1634, 1009157602545106945,2,Teri18439470
1635, 403683707,2,HouseMcGowan
1636, 8850572,2,atsapanoglou
1637, 1010983588156846080,2,historic_ly
1638, 301449633,2,LeoFloresMoreno
1639, 1082318369070743552,2,JooPedr65949370
1640, 405206805,2,Interstatepete
1641, 24683554,2,Sadiq_Cyrus
1642, 357696028,2,Ru_NRD
1643, 890083041074434049,2,nevrsurrendr
1644, 137552604,2,therealbiostate
1645, 1276080660,2,marymargaret100
1646, 60361102,2,matt26th
1647, 144992057,2,SonoranRed
1648, 1214139210342354944,2,HisNobility
1649, 1189785147442229248,2,Peter20612612
1650, 702156733796458496,2,RayMusanga
1651, 2412378036,2,NotForestTrump
1652, 1054125718404239360,2,PeopleKind6
1653, 1173821834875285509,2,tomdionnecarro1
1654, 22251459,2,carimachet
1655, 978262459625619467,2,camikox
1656, 3472693696,2,StevieinWales
1657, 18863852,2,sotoskyros
1658, 916832046797877248,2,ssarfraz001
1659, 28296608,2,EvyWeath
1660, 1217771328536793088,2,Bob80382752
1661, 541780054,2,OscarDaviMagana
1662, 76248429,2,saeyyid
1663, 159895276,2,captain_clegg_1
1664, 776843875688194048,2,BroknSuffragium
1665, 1043262149794164736,2,lcrs26
1666, 1015038770,2,tngadd
1667, 1568775032,2,vinodagrawal58
1668, 1243534132103143424,2,ezhang4fun
1669, 146208190,2,AayJay093
1670, 1211941824752865280,2,PhilippoTwelve
1671, 1181418033803337728,2,cavemanjones2
1672, 1237069269562798082,2,TheAnta24178299
1673, 1110571775685992450,2,TheSkynMan
1674, 230381521,2,nednared
1675, 1247773979072290817,2,PratonRouge
1676, 3224689914,2,Skinnycownz
1677, 1729531406,2,AiyanaAndy
1678, 1179703494032396288,2,ConfirmBiasNet
1679, 849279409131540480,2,VoyagerJames
1680, 175634532,2,shahi_a
1681, 1023127914060099584,2,sophieblack2016
1682, 814198531850469376,2,ChristStructure
1683, 1085568612,2,powRT3000
1684, 2405332228,2,jadranka1912
1685, 1088652378679713794,2,wactmac
1686, 895118556504797185,2,drbairdonline
1687, 3277102560,2,byungmo604
1688, 142773228,2,gatoprendio
1689, 67439907,2,jrtheduke
1690, 819378327001645062,2,Zidanelatest
1691, 1243894159293009925,2,SofianeDouhi
1692, 296303544,2,AzorAhaiTheOne
1693, 1133678446545129472,2,Annette86228798
1694, 1862039052,2,erik_rodrigueza
1695, 2718753917,2,soektsa
1696, 1157386974296072192,2,FaizalDeHero1
1697, 159382055,2,hsebkhn
1698, 1225821139697532928,2,Consultingng1
1699, 1634749267,2,rubin_angela
1700, 59613930,2,arsalanarshad
1701, 1314770467,2,adriano6911
1702, 1080917021905338368,2,Brianypaulbria1
1703, 237903360,2,rafios
1704, 1172386713076846598,2,Being_a_Muslim_
1705, 3250163850,2,SMareppanavar
1706, 433664720,2,RazaBareelas
1707, 1096063435765399552,2,Bjk1903Neri
1708, 49754814,2,elindependiente
1709, 1013108968900702211,2,DSdoc97
1710, 483184325,2,Ahmer88M
1711, 1233190182351966213,2,SunsetValley2
1712, 958101248678531072,2,MugabeMo
1713, 3226023528,2,fenifavourite2
1714, 865472262,2,black_wraith
1715, 955569727157555201,2,SIGAmeTODOSbuda
1716, 1206369335469580290,2,saddatawa
1717, 112236654,2,lilitica
1718, 1113444134,2,alorr4uz
1719, 1238962992726900737,2,Canadianmomof2g
1720, 928350524,2,hamed_spring
1721, 849911422184284160,2,VijayJani18
1722, 913062226595999744,2,KingTherapy
1723, 1161723424009543687,2,Sk27ms1
1724, 1403085170,2,spacema09104056
1725, 9990942,2,Ediee_Lee
1726, 1098294162993147904,2,Dbz119
1727, 2315553057,2,LeCzMilan
1728, 4914972326,2,retroS8ge
1729, 2677180819,2,barbarosa69
1730, 4560438142,2,BusiaNkrumah
1731, 1100649789035855874,2,MuhibyWatan
1732, 3998334019,2,JaarezaReza
1733, 67615716,2,sash3030
1734, 126366102,2,thrana68
1735, 976507588295741442,2,ozzy1500
1736, 23746094,2,perseo1
1737, 25251860,2,Qtz
1738, 1072913054709485568,2,Josh91371801
1739, 1127535892078325760,2,NihalMirza_INC
1740, 3161768583,2,mauriciowolf13
1741, 912536569453727744,2,TheAnonNetwork
1742, 1047477722,2,97Scosta
1743, 4046894122,2,dindas_john
1744, 324835635,2,mulla4sale
1745, 906588905989951488,2,mansoor7028
1746, 1225358088372457474,2,dc3960
1747, 1198649638254870528,2,BughiTamtam
1748, 1106209991827095552,2,apokalupsis4
1749, 3407335815,2,TINIandDakota
1750, 1355045323,2,socawi27
1751, 2148542271,2,fuzy_sk
1752, 2468005418,2,FairyTales_Lady
1753, 525439871,2,MeIsAdilkhan
1754, 946175014541451267,2,telosa3
1755, 1529158076,2,rubenantonioccs
1756, 250603925,2,realgovernor
1757, 1177530422,2,kawanljeet
1758, 3807284293,2,Traphicslow
1759, 555227531,2,monty_chadha
1760, 327133082,2,Raimondvzla
1761, 16309657,2,erahmer
1762, 1199875872238587904,2,DheryKens
1763, 883407625714634752,2,KJVBaptist193
1764, 137905319,2,Taurosuno
1765, 2981813110,2,2ToneJimm
1766, 289199610,2,valriunchained
1767, 425580734,2,jurylady5
1768, 1077997200997842945,2,Nick18948544
1769, 961945350176235520,2,fvo69622073
1770, 50453173,2,gorevidal
1771, 2447245328,2,nimmserk
1772, 116493791,2,nemesida07
1773, 1234799896173015041,2,DroidAgent
1774, 3457705635,2,luc_sca
1775, 330847972,2,leftist101
1776, 996103850938388480,2,Lucas30488201
1777, 1005603582383673344,2,tg227
1778, 3435991857,2,2020lionel
1779, 46149562,2,khalidmahida
1780, 102466410,2,tumisomokotedi
1781, 1039327254,2,aamaadmikesath
1782, 352845344,2,prashant_m8
1783, 2367520342,2,fmottiar
1784, 1042578559527804930,2,Ahmedwa93440380
1785, 1221331602300522498,2,_JohnWicked_
1786, 500838412,2,DDERSS
1787, 2326604153,2,Makedni
1788, 842120626143911939,2,quasagroup
1789, 729989172304322560,2,dairatulm
1790, 86909379,2,machetemarsh
1791, 25865949,2,moussaoui_ahmed
1792, 2889635213,2,ingvarmann
1793, 2788629615,2,josephumeh100
1794, 2205430759,2,Pavilaxed
1795, 3432571348,2,T_Dashe
1796, 68714567,2,R_Syafari
1797, 1173590585250385922,2,mister_ade
1798, 4490483835,2,DeinhardtTimea
1799, 1118491713926881281,2,gorira1950
1800, 1164519381637980163,2,RashidM44238926
1801, 785675753715175425,2,nat111681
1802, 1026684533364547594,2,ChristinePolon1
1803, 415549970,2,4orchun
1804, 422153063,2,Gerrrty
1805, 127948635,2,teehemhayhen
1806, 1217043228,2,annika1021
1807, 2725435126,2,denik229
1808, 93488082,2,DrJemmaB
1809, 764455892,2,Majesty_I
1810, 107818967,2,Dev_Gein29
1811, 799531411,2,StormyVNV
1812, 330368576,2,scrookson
1813, 1909688808,2,AfricaDesk1
1814, 740580974,2,TasleemMulhall
1815, 726799866,2,OfficielHARRY
1816, 2418828822,2,GuerillaRogue
1817, 432970692,2,Dott35
1818, 243095244,2,JiJi_YJ
1819, 473805908,2,8urn88Q
1820, 379030092,2,CCKKI
1821, 237299478,2,Qazi_Maqsood
1822, 1248970329579556868,2,MoynulM12
1823, 120366513,2,iCathbert
1824, 1340891623,2,monalitoo
1825, 361787439,2,akshaychandorka
1826, 813277292206166016,2,MowKremlin
1827, 1140008692634587138,2,Assimeh3
1828, 2937715162,2,_critic10_
1829, 10979872,2,trentster
1830, 2310584563,2,alexfoxtrok
1831, 261569918,2,Rprateek8
1832, 924520721652600833,2,UnitedWEBTribes
1833, 1061665570309922816,2,volatileguy
1834, 805430028414701570,2,TolerForPres
1835, 1137423756341723136,2,Arcanamus
1836, 1921044313,2,PeterCoghlan1
1837, 1561256618,2,Alemuroj
1838, 253501309,2,DrZahidPTI
1839, 2763842220,2,Chkelz64Kelz
1840, 862028899,2,ezzat_badawy
1841, 1175651759739547648,2,servant_777
1842, 469506726,2,Marko_of_Cisko
1843, 2333256402,2,n_rumyanceva
1844, 1253802898410143746,2,SamBo75362948
1845, 123175954,2,sidharthgauni
1846, 753106371458035714,2,notyetsonic0
1847, 1112306693482926080,2,Barbara28648976
1848, 573341487,2,SladeGrantham
1849, 961259326839992320,2,Deedone13
1850, 1192999864759541762,2,i_spreadlove
1851, 62724299,2,Thotfulman
1852, 34874691,2,faisalusuf
1853, 890002484,2,CherriFaerii
1854, 14550760,2,FrankBublic
1855, 2626667693,2,judith_abruzzo
1856, 2835311865,2,fotopak
1857, 972854932654129152,2,TMwThursday
1858, 1255034778,2,chris_makchris
1859, 2288455646,2,Dcaff10
1860, 118253294,2,healingharmonic
1861, 1151867624948563968,2,nawaz03996791
1862, 2289229262,2,JayJrV
1863, 317223956,2,cjsienna55
1864, 31097312,2,mushtaqahmadpk
1865, 66223231,2,bodyslideby1
1866, 1035257335311163394,2,Suzanna77281673
1867, 931178012464373761,2,P_F_Lherisson_
1868, 301771476,2,KenusKenus
1869, 910095587634061313,2,DikoRommel1
1870, 791287209508933632,2,POSDstellarossa
1871, 773701952999985152,2,AleksandraRoze3
1872, 1197603300,2,chike_eze
1873, 117035349,2,aimanhanis92
1874, 518663368,2,gracmor
1875, 585135901,2,npmedellin
1876, 23474769,2,changamireshato
1877, 874366649331331077,2,fultzgreg1
1878, 1005586535436226561,2,EIPI4
1879, 2188760836,2,strangerdayzz
1880, 2445161656,2,amomoto97
1881, 1082570456861949952,2,DKanaddy
1882, 3397244179,2,elenaevdokimov7
1883, 1019307395816845313,2,Amir19888611
1884, 68476743,2,SiphoSimelane
1885, 293152995,2,JORGEMAJESTIC
1886, 115087116,2,stufferrr
1887, 2193936056,2,TomKerr37282813
1888, 368819157,2,samlittlebear
1889, 284936007,2,Lannacosmythic
1890, 818329735008616450,2,BentleysQuest
1891, 747901651512598528,2,DeadInsidexe
1892, 517969303,2,amarpagva
1893, 450076611,2,mpuwoa
1894, 1107689372390961154,2,cosmotopper6
1895, 922034177427505153,2,EvaKhan2019561
1896, 784903714045829121,2,DrRueckauf
1897, 470868113,2,isana_sea
1898, 141563430,2,globalspectator
1899, 912185165048410112,2,JMCrafty1
1900, 387164296,2,batangaza
1901, 4831649332,2,Store2426GM
1902, 527532294,2,moosaFelidhoo
1903, 120375508,2,ecodaren
1904, 175604092,2,cmarslett
1905, 1205461882150277120,2,BassoDedee
1906, 2171149997,2,abo_lregal
1907, 1163205656,2,riggsmalloy
1908, 621402141,2,shoaibjatoi1234
1909, 2805755087,2,Kasman62
1910, 821481932802301953,2,leopardthinks1
1911, 1238362153305821184,2,888_junebug
1912, 232598875,2,wmcolliemd
1913, 1693965810,2,WilliamJamesLe1
1914, 1157973368844345344,2,sakiop225
1915, 887324557,2,tseh_85
1916, 1483101144,2,johncassity1
1917, 1242619476656324610,2,HumanRightBombs
1918, 551427404,2,Santiav3
1919, 541088686,2,mervscot
1920, 110646085,2,BUJO1
1921, 3219663156,2,BULL9313
1922, 166491994,2,Bimasenna
1923, 208275450,2,jrsaulsberry
1924, 3351615003,2,perrogente
1925, 102010145,2,Pickme2be
1926, 19510089,2,Bronx22
1927, 42514101,2,Artstrada
1928, 1168081780487917574,2,Red_Dolly_y
1929, 962964763801108480,2,MFA2567
1930, 846507416153837568,2,antipentrap
1931, 1010242938,2,agski48
1932, 1240064519772213249,2,UnaQueTrina
1933, 938481888016191488,2,bat_man_223
1934, 4697664391,2,Celestebyrne3
1935, 847597771,2,Suppernoob
1936, 1086230570,2,kosmasaitolos
1937, 306335025,2,YusufMallie
1938, 416838706,2,assad7869777
1939, 357804230,2,simonmccarthy4
1940, 912308582317740040,2,B4K3Dtv
1941, 889430842988142592,2,glZ8ntPv1hYXjjN
1942, 1242463729414885377,2,MD_MUNIRPK
1943, 1123932082042961920,2,WhileLegal
1944, 1042291360219316224,2,eli22459135
1945, 1212580766917378049,2,Mahmoud36517918
1946, 2826068571,2,AlacidSergi
1947, 1073213496345661441,2,Fairy24Scary
1948, 1095712814465982464,2,NewsTimeLive
1949, 3085366819,2,dido_corleon
1950, 2978871220,2,lansid07
1951, 2648811254,2,DeOlhobook
1952, 936038086366121987,2,MaugerLeigh
1953, 1108093021176975362,2,mio_phoenix
1954, 55515801,2,mister_n0x
1955, 53392691,2,_resistanceaxis
1956, 367296011,2,amacdonald866
1957, 1125664963148820480,2,Ragna_roekr
1958, 71456627,2,Maccusha
1959, 1247187023074603013,2,DINAHTO13155659
1960, 1147891558320103427,2,ShaiZzibal0ch
1961, 973900707626672129,2,aljsushijones
1962, 221844479,2,ELBINAWI
1963, 262724358,2,shiku101
1964, 40186534,2,aaniaz
1965, 3176995626,2,T2IndDesign
1966, 1154892865656578050,2,Moscow83561323
1967, 843098600,2,humanistsandy
1968, 941906937851011072,2,LindaNord9
1969, 827575001087954944,2,PrayerIsAction
1970, 102860825,2,gatot_sukoco
1971, 886175664935665664,2,Awesomate007
1972, 82946823,2,EUbrainwashing
1973, 3258325064,2,PTampouras
1974, 865363685820313600,2,ksmatazu
1975, 2920544352,2,MNZ_2K
1976, 816514986663116800,2,WatchesPaintDry
1977, 1072478404979671040,2,KrimTeach
1978, 172636364,2,abelcastorela
1979, 3402665243,2,Bsal81
1980, 888003701293625344,2,ComunistaRosso
1981, 837504712253415424,2,jehovahchr7st
1982, 757064026727780352,2,Cooneytriciagm2
1983, 1427131976,2,MonaJorge
1984, 900512728112132102,2,Vicfish06
1985, 3044596390,2,kriegsm
1986, 1229958513381670912,2,lordfoldemort
1987, 1630328696,2,Montblu1
1988, 2994110283,2,DilperNak
1989, 958563666609213440,2,2hellwevil
1990, 1162374597871902728,2,allenow83890817
1991, 18211084,2,marionste
1992, 1116358273656086528,2,Eduardo34288406
1993, 1193552153186574336,2,AnaNikita1012
1994, 1064551901545476096,2,KatzenbarZe1t
1995, 541042156,2,Leafeb
1996, 935530394119753728,2,gabicolombano6
1997, 99943864,2,Daminous_Purity
1998, 827830917313945601,2,CcPrakay
1999, 3912681141,2,linda_hazlett
2000, 1135659490777423877,2,68Igelkotten
2001, 109257962,2,iskndrshm
2002, 2440322930,2,bipinn05
2003, 993480385584648193,2,RasoolSimphiwe
2004, 2595286561,2,DanielaSmits
2005, 1160135423265509376,2,GuyFema
2006, 1116650622311387138,2,ramazanduzgun_
2007, 49230563,2,BraveTube
2008, 814954837661995008,2,t_johnoon
2009, 1119350106,2,AHameed84
2010, 2823642362,2,ApoorvRicky
2011, 1188990834215018496,2,SardarKhalsa1
2012, 725142790456250368,2,senshikoibito
2013, 3182304968,2,militanvespa
2014, 1202062373768572930,2,Tullio70150797
2015, 1096854816423170048,2,CaliTrumpLady
2016, 2763266892,2,Mamacita57Bo
2017, 3031719358,2,HardwayNovember
2018, 309606563,2,mtconleyuk
2019, 624948244,2,ARPANETbot
2020, 28762327,2,khalilr
2021, 4784004976,2,FarzanJaafari
2022, 86565297,2,rogerablackwell
2023, 620395792,2,JRFelisilda
2024, 1333306518,2,jojomano12
2025, 14617100,2,chengdoo
2026, 3531841882,2,caldo_carlo
2027, 4150451003,2,dopeydopeydopey
2028, 2190344504,2,saikripa_jpd
2029, 885959017658544129,2,EPronaki
2030, 1169453125335433216,2,FollowLoot
2031, 1226749602440908800,2,MY_1428_V2
2032, 188945540,2,kalkua1
2033, 843157969395236864,2,jajabor1958
2034, 717578688,2,jamskah
2035, 1938312709,2,mogleypacalypse
2036, 250900664,2,FeralGlance10
2037, 1089536285256151042,2,saura_victoria
2038, 1250733866614128640,2,AWitchunter
2039, 769709094999437317,2,I0S_IT
2040, 1086065997948305408,2,hiLiter7
2041, 3246286196,2,Heena_J44
2042, 65338054,2,mamadsultan
2043, 260451004,2,thaisilean
2044, 494492088,2,evsanson
2045, 917842186464571392,2,OfMuslimah
2046, 67320482,2,MihaiScorobete
2047, 801119683298598912,2,Ratsaurus11
2048, 1076687828,2,proletarianrage
2049, 743481597979140097,2,trendrewards1
2050, 1227153574297264128,2,FC0rtez
2051, 180210287,2,Karimahbear
2052, 1213910055793254400,2,Kingmoj3
2053, 432982560,2,ferdapaksoy
2054, 1061765073885188096,2,GrinchyPJ
2055, 1952240046,2,CHADIMOHSEN
2056, 2933210357,2,Emptycicada_YoI
2057, 744501590,2,spamthoiren
2058, 475598201,2,nnodirov
2059, 920177462,2,FalconhunterNRA
2060, 707491802396364800,2,HeroicPrincessC
2061, 971084653108088837,2,CiccioWolfmilly
2062, 1165159975804706816,2,RosaLulaBrasil
2063, 1229270086885806080,2,hol_show
2064, 1238143563017474049,2,Flavr7
2065, 47051895,2,tonygichuki
2066, 963250442347061254,2,MaskuMasku1
2067, 140002321,2,siramitmishra
2068, 4756258173,2,barrymbk
2069, 1292241049,2,edmonton_fmln
2070, 16279125,2,Fonx
2071, 1175320715584688134,2,tictoit
2072, 1237121601935720449,2,Cristob86312284
2073, 901160172042715141,2,the1confused
2074, 17836555,2,mummygirl
2075, 874254547891499008,2,Osee_w_i_Rwanda
2076, 1139382931,2,mncedisomana
2077, 4432121413,2,karhashofficial
2078, 1237277994454048768,2,volvo2601
2079, 1192959047806464000,2,ClarkLional
2080, 904861297933766660,2,karelya73
2081, 15825221,2,gemkt
2082, 319893926,2,robostarred
2083, 832532658236358659,2,Vishal96813038
2084, 1128575407962324992,2,levent_k_elpen
2085, 3043023821,2,Athena1944
2086, 172689136,2,aloof_sthe
2087, 117589678,2,FloatingInTime
2088, 1110836886023499776,2,szKeIi8RafafEC2
2089, 1899856388,2,AldenLovesMaine
2090, 51757102,2,Mumars76
2091, 601430387,2,nipponhal
2092, 1291299476,2,jaelxo
2093, 351009963,2,coburn4brexit
2094, 2391949368,2,ChristopherOrp1
2095, 928241144,2,TanyaSyaroff
2096, 636337486,2,_knorvilas
2097, 459795109,2,rosshiGB
2098, 90954373,2,Congomann
2099, 431243129,2,RodgerVarley
2100, 391933746,2,imonaxos
2101, 1883569735,2,TulliiLLC
2102, 2218114193,2,tswaledi_
2103, 1007292937556783104,2,FaD77__
2104, 15978689,2,iwelsh
2105, 3044856195,2,ShalashMuh
2106, 301151284,2,StillKmp
2107, 14328302,2,aflorian
2108, 1234784780618616832,2,MdKhali75223787
2109, 3541516759,2,EndOf_humanity
